company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory
Solomon PLC,Open-architected 24/7 infrastructure,3600.0,13950.0,successful,157,GB,GBP,2020-05-31 05:00:00,2021-05-13 05:00:00,False,False,film & video/shorts,film & video,shorts
"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,7413.0,successful,225,CH,CHF,2021-08-30 05:00:00,2021-12-03 06:00:00,True,False,film & video/shorts,film & video,shorts
Stevenson-Thompson,Automated static workforce,4200.0,14577.0,successful,150,US,USD,2021-01-25 06:00:00,2021-02-21 06:00:00,False,False,film & video/shorts,film & video,shorts
Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,8089.0,successful,193,US,USD,2020-06-26 05:00:00,2021-06-10 05:00:00,False,False,film & video/shorts,film & video,shorts
Cooper Inc,Polarized discrete product,3600.0,2097.0,live,27,GB,GBP,2020-11-13 06:00:00,2021-03-21 05:00:00,False,True,film & video/shorts,film & video,shorts
Romero and Sons,Object-based client-server application,5200.0,3079.0,failed,60,US,USD,2020-10-01 05:00:00,2021-06-12 05:00:00,False,False,film & video/television,film & video,television
Chaney-Dennis,Business-focused 24hour groupware,4900.0,8523.0,successful,275,US,USD,2021-06-18 05:00:00,2021-12-31 06:00:00,False,False,film & video/television,film & video,television
Bailey PLC,Innovative actuating conglomeration,1000.0,718.0,failed,19,US,USD,2020-04-28 05:00:00,2021-03-22 05:00:00,False,False,film & video/television,film & video,television
Miles and Sons,Persistent attitude-oriented approach,3500.0,8842.0,successful,87,US,USD,2021-06-11 05:00:00,2021-06-24 05:00:00,False,False,film & video/television,film & video,television
"Ross, Kelly and Brown",Virtual contextually-based circuit,8400.0,9076.0,successful,133,US,USD,2021-07-20 05:00:00,2021-08-18 05:00:00,False,True,film & video/television,film & video,television
Smith-Gonzalez,Polarized needs-based approach,5400.0,14743.0,successful,154,US,USD,2021-03-30 05:00:00,2021-06-02 05:00:00,False,True,film & video/television,film & video,television
Miller-Poole,Networked optimal adapter,102500.0,165954.0,successful,3131,US,USD,2020-11-04 06:00:00,2021-03-08 06:00:00,False,False,film & video/television,film & video,television
Harrington-Harper,Self-enabling next generation algorithm,155200.0,37754.0,canceled,439,GB,GBP,2020-08-13 05:00:00,2021-06-11 05:00:00,False,False,film & video/television,film & video,television
Santos-Young,Enhanced neutral ability,4000.0,14606.0,successful,142,US,USD,2021-02-03 06:00:00,2021-07-14 05:00:00,False,False,film & video/television,film & video,television
"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300.0,3260.0,canceled,35,US,USD,2021-07-10 05:00:00,2021-11-02 05:00:00,False,False,film & video/television,film & video,television
"Taylor, Johnson and Hernandez",Polarized incremental portal,118200.0,92824.0,canceled,1658,US,USD,2021-08-29 05:00:00,2021-09-24 05:00:00,False,False,film & video/television,film & video,television
Mack Ltd,Reactive regional access,139000.0,158590.0,successful,2266,US,USD,2021-01-14 06:00:00,2021-02-16 06:00:00,False,False,film & video/television,film & video,television
"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,12449.0,successful,175,US,USD,2021-01-18 06:00:00,2021-08-14 05:00:00,False,True,film & video/television,film & video,television
Davis-Johnson,Automated reciprocal protocol,1400.0,5415.0,successful,217,US,USD,2020-08-22 05:00:00,2021-08-03 05:00:00,False,True,film & video/television,film & video,television
Barrett Inc,Organic cohesive neural-net,1700.0,3208.0,successful,56,GB,GBP,2020-12-05 06:00:00,2021-12-04 06:00:00,False,True,film & video/television,film & video,television
Riggs Group,Configurable upward-trending solution,125900.0,195936.0,successful,1866,GB,GBP,2021-01-30 06:00:00,2021-06-11 05:00:00,False,False,film & video/television,film & video,television
Garner and Sons,Versatile neutral workforce,5100.0,1414.0,failed,24,US,USD,2020-09-17 05:00:00,2021-04-26 05:00:00,False,False,film & video/television,film & video,television
Schultz Inc,Synergistic tertiary time-frame,9400.0,6338.0,failed,226,DK,DKK,2021-01-28 06:00:00,2021-08-24 05:00:00,False,False,film & video/science fiction,film & video,science fiction
"Moore, Dudley and Navarro",Organic multi-tasking focus group,129400.0,57911.0,failed,934,US,USD,2021-03-09 06:00:00,2021-06-28 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Lester-Moore,Diverse analyzing definition,46300.0,186885.0,successful,3594,US,USD,2021-01-01 06:00:00,2021-05-30 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Cummings Inc,Digitized transitional monitoring,28400.0,100900.0,successful,2293,US,USD,2020-09-22 05:00:00,2021-07-09 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Saunders Ltd,Multi-layered multi-tasking secured line,182400.0,102749.0,failed,1181,US,USD,2020-05-20 05:00:00,2021-03-06 06:00:00,False,False,film & video/science fiction,film & video,science fiction
"Hogan, Porter and Rivera",Organic object-oriented core,8500.0,4613.0,failed,113,US,USD,2021-07-14 05:00:00,2021-08-23 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Lam-Hamilton,Team-oriented global strategy,6000.0,11960.0,successful,221,US,USD,2021-06-14 05:00:00,2021-08-18 05:00:00,False,True,film & video/science fiction,film & video,science fiction
Martinez-Johnson,Sharable radical toolset,96500.0,16168.0,failed,245,US,USD,2021-04-29 05:00:00,2021-12-14 06:00:00,False,False,film & video/science fiction,film & video,science fiction
Rose-Fuller,Upgradable holistic system engine,10000.0,12042.0,successful,117,US,USD,2021-09-28 05:00:00,2021-10-04 05:00:00,False,False,film & video/science fiction,film & video,science fiction
"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,824.0,failed,14,US,USD,2020-11-17 06:00:00,2021-09-22 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13653.0,failed,248,AU,AUD,2021-01-26 06:00:00,2022-01-18 06:00:00,False,False,film & video/science fiction,film & video,science fiction
Davis LLC,Compatible logistical paradigm,4700.0,7992.0,successful,81,AU,AUD,2021-08-22 05:00:00,2021-10-12 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.0,1980.0,failed,21,US,USD,2021-03-07 06:00:00,2021-09-06 05:00:00,False,True,film & video/science fiction,film & video,science fiction
Wood Inc,Re-engineered composite focus group,187600.0,35698.0,failed,830,US,USD,2020-08-17 05:00:00,2021-08-05 05:00:00,False,False,film & video/science fiction,film & video,science fiction
Hines Inc,Cross-platform systemic adapter,1700.0,11041.0,successful,100,US,USD,2021-08-20 05:00:00,2021-12-22 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Hudson-Nguyen,Down-sized disintermediate support,1800.0,4712.0,successful,50,US,USD,2020-04-07 05:00:00,2021-02-14 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Gonzalez-Martinez,Vision-oriented actuating open system,168500.0,171729.0,successful,1684,AU,AUD,2021-01-17 06:00:00,2021-07-23 05:00:00,False,True,publishing/nonfiction,publishing,nonfiction
Barry Group,De-engineered static Local Area Network,4600.0,8505.0,successful,88,US,USD,2021-06-24 05:00:00,2021-08-28 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Cooke PLC,Focused executive core,100.0,5.0,failed,1,DK,DKK,2020-12-05 06:00:00,2021-09-25 05:00:00,False,True,publishing/nonfiction,publishing,nonfiction
Warren-Harrison,Programmable incremental knowledge user,38900.0,56859.0,successful,1137,US,USD,2020-04-20 05:00:00,2021-01-21 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Miller-Patel,Mandatory uniform strategy,60400.0,4393.0,failed,151,US,USD,2021-11-21 06:00:00,2021-12-19 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Morales-Odonnell,Exclusive 5thgeneration structure,125400.0,53324.0,failed,846,US,USD,2020-09-03 05:00:00,2021-02-15 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300.0,6178.0,successful,107,US,USD,2021-01-04 06:00:00,2021-07-28 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Miller Ltd,Open-architected mobile emulation,198600.0,97037.0,failed,1198,US,USD,2020-11-10 06:00:00,2021-10-30 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Gilmore LLC,Optimized systemic algorithm,1400.0,7600.0,successful,110,CA,CAD,2020-12-09 06:00:00,2021-07-17 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Ford LLC,Centralized tangible success,169700.0,168048.0,failed,2025,GB,GBP,2021-08-01 05:00:00,2021-10-05 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Silva-Hawkins,Proactive heuristic orchestration,7700.0,2533.0,canceled,29,US,USD,2020-09-21 05:00:00,2021-01-10 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Lane-Barber,Universal value-added moderator,3600.0,8363.0,successful,270,US,USD,2021-03-08 06:00:00,2021-07-22 05:00:00,True,True,publishing/nonfiction,publishing,nonfiction
"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,13045.0,successful,181,CH,CHF,2020-06-09 05:00:00,2021-05-01 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Landry Group,Expanded value-added hardware,59700.0,134640.0,successful,2805,CA,CAD,2020-12-17 06:00:00,2021-06-11 05:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Alvarez-Bauer,Front-line intermediate moderator,51300.0,189192.0,successful,2489,IT,EUR,2020-10-25 05:00:00,2021-04-24 05:00:00,False,True,publishing/nonfiction,publishing,nonfiction
"Anderson, Williams and Cox",Streamlined national benchmark,85000.0,107516.0,successful,1280,US,USD,2020-07-21 05:00:00,2021-03-11 06:00:00,False,True,publishing/nonfiction,publishing,nonfiction
Ortiz Inc,Stand-alone incremental parallelism,1000.0,5438.0,successful,53,US,USD,2021-02-27 06:00:00,2021-03-03 06:00:00,False,False,publishing/nonfiction,publishing,nonfiction
Parker-Morris,Assimilated next generation instruction set,41000.0,709.0,live,14,US,USD,2020-02-15 06:00:00,2021-02-23 06:00:00,False,True,publishing/nonfiction,publishing,nonfiction
Huff-Johnson,Universal fault-tolerant orchestration,195200.0,78630.0,failed,742,US,USD,2021-03-27 05:00:00,2021-11-17 06:00:00,True,False,publishing/nonfiction,publishing,nonfiction
"Black, Armstrong and Anderson",Profound attitude-oriented functionalities,8100.0,11339.0,successful,107,US,USD,2020-11-20 06:00:00,2021-10-18 05:00:00,False,True,publishing/fiction,publishing,fiction
Reid-Mccullough,Visionary real-time groupware,1600.0,10541.0,successful,98,DK,DKK,2020-11-25 06:00:00,2021-03-01 06:00:00,False,False,publishing/fiction,publishing,fiction
Barrett PLC,Team-oriented clear-thinking capacity,166700.0,145382.0,failed,3304,IT,EUR,2021-03-20 05:00:00,2021-04-16 05:00:00,False,False,publishing/fiction,publishing,fiction
Taylor PLC,Seamless zero-defect solution,136800.0,88055.0,failed,3387,US,USD,2020-05-21 05:00:00,2021-01-28 06:00:00,False,False,publishing/fiction,publishing,fiction
"Austin, Baker and Kelley",Fundamental grid-enabled strategy,9000.0,3496.0,canceled,57,US,USD,2021-06-04 05:00:00,2021-10-29 05:00:00,False,False,publishing/fiction,publishing,fiction
"Johnson, Patterson and Montoya",Triple-buffered fresh-thinking frame,19800.0,184658.0,successful,1884,US,USD,2020-09-20 05:00:00,2021-01-15 06:00:00,False,True,publishing/fiction,publishing,fiction
Salazar-Dodson,Face-to-face zero tolerance moderator,32900.0,43473.0,successful,659,DK,DKK,2021-03-20 05:00:00,2021-09-25 05:00:00,False,True,publishing/fiction,publishing,fiction
Sandoval-Powell,Phased holistic implementation,84400.0,8092.0,failed,80,US,USD,2021-05-09 05:00:00,2021-08-03 05:00:00,False,False,publishing/fiction,publishing,fiction
Rodriguez-Scott,Realigned zero tolerance software,2100.0,14046.0,successful,134,US,USD,2020-10-14 05:00:00,2021-01-17 06:00:00,False,False,publishing/fiction,publishing,fiction
Murphy PLC,Optional solution-oriented instruction set,191500.0,57122.0,failed,1120,US,USD,2021-06-26 05:00:00,2021-10-13 05:00:00,False,False,publishing/fiction,publishing,fiction
"Martin, Russell and Baker",Focused solution-oriented instruction set,4200.0,689.0,failed,9,US,USD,2021-01-21 06:00:00,2021-12-30 06:00:00,False,True,publishing/fiction,publishing,fiction
"Morrow, Santiago and Soto",Stand-alone human-resource workforce,105000.0,96328.0,failed,1784,US,USD,2021-05-05 05:00:00,2021-05-26 05:00:00,False,True,publishing/fiction,publishing,fiction
Shannon-Olson,Enhanced methodical middleware,9800.0,14697.0,successful,140,IT,EUR,2020-10-14 05:00:00,2021-05-30 05:00:00,False,False,publishing/fiction,publishing,fiction
Murphy-Fox,Organic system-worthy orchestration,5300.0,4432.0,failed,111,US,USD,2021-06-08 05:00:00,2021-12-27 06:00:00,False,False,publishing/fiction,publishing,fiction
"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,10557.0,successful,123,US,USD,2020-12-02 06:00:00,2021-03-22 05:00:00,False,False,publishing/fiction,publishing,fiction
"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.0,194309.0,successful,2662,CA,CAD,2021-07-15 05:00:00,2021-10-23 05:00:00,False,False,publishing/fiction,publishing,fiction
Allen Inc,Total dedicated benchmark,9200.0,10093.0,successful,96,US,USD,2020-07-20 05:00:00,2021-04-25 05:00:00,False,True,publishing/fiction,publishing,fiction
Schmitt-Mendoza,Profound explicit paradigm,90200.0,167717.0,successful,6212,US,USD,2020-11-14 06:00:00,2021-07-06 05:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
Hart-Briggs,Re-engineered user-facing approach,61400.0,73653.0,successful,676,US,USD,2021-03-17 05:00:00,2021-10-27 05:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
Jensen-Vargas,Ameliorated explicit parallelism,89900.0,12497.0,failed,347,US,USD,2020-08-27 05:00:00,2021-04-06 05:00:00,False,True,publishing/radio & podcasts,publishing,radio & podcasts
Cox Group,Synergized analyzing process improvement,7100.0,5824.0,failed,86,AU,AUD,2021-01-20 06:00:00,2021-04-29 05:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
Mays LLC,Multi-layered global groupware,6900.0,11174.0,successful,103,US,USD,2020-03-14 05:00:00,2021-01-31 06:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,795.0,failed,16,US,USD,2020-06-16 05:00:00,2021-05-25 05:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
Jones-Gonzalez,Seamless dynamic website,3800.0,9021.0,successful,156,CH,CHF,2020-06-16 05:00:00,2021-01-24 06:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4899.0,failed,64,US,USD,2021-03-02 06:00:00,2021-09-20 05:00:00,False,False,publishing/radio & podcasts,publishing,radio & podcasts
"Montgomery, Larson and Spencer",User-centric bifurcated knowledge user,4500.0,13536.0,successful,330,US,USD,2020-12-24 06:00:00,2021-04-16 05:00:00,False,False,publishing/translations,publishing,translations
Clark Group,Grass-roots fault-tolerant policy,4800.0,12516.0,successful,113,US,USD,2020-07-21 05:00:00,2021-02-22 06:00:00,False,False,publishing/translations,publishing,translations
"Frazier, Patrick and Smith",Enhanced systemic analyzer,154300.0,74688.0,failed,679,IT,EUR,2020-07-03 05:00:00,2021-06-17 05:00:00,False,False,publishing/translations,publishing,translations
Blair Group,Public-key 3rdgeneration budgetary management,4900.0,521.0,failed,5,US,USD,2020-11-17 06:00:00,2021-11-23 06:00:00,False,False,publishing/translations,publishing,translations
Avila-Nelson,Up-sized intermediate website,61500.0,168095.0,successful,6465,US,USD,2020-03-25 05:00:00,2021-02-19 06:00:00,False,False,publishing/translations,publishing,translations
"Ward, Sanchez and Kemp",Stand-alone discrete Graphical User Interface,3900.0,9419.0,successful,116,US,USD,2021-06-02 05:00:00,2021-12-31 06:00:00,False,False,publishing/translations,publishing,translations
Gonzalez-Robbins,Up-sized responsive protocol,4700.0,8829.0,successful,80,US,USD,2021-04-09 05:00:00,2022-02-18 06:00:00,False,False,publishing/translations,publishing,translations
Nichols Ltd,Function-based attitude-oriented groupware,7400.0,8432.0,successful,211,US,USD,2021-07-02 05:00:00,2021-07-18 05:00:00,False,True,publishing/translations,publishing,translations
"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200.0,702.0,failed,21,GB,GBP,2021-03-28 05:00:00,2021-09-06 05:00:00,False,True,publishing/translations,publishing,translations
Smith and Sons,Grass-roots 24/7 attitude,5200.0,12467.0,successful,122,US,USD,2020-04-01 05:00:00,2021-03-01 06:00:00,False,True,publishing/translations,publishing,translations
Pugh LLC,Reactive analyzing function,8900.0,13065.0,successful,136,US,USD,2020-08-15 05:00:00,2021-07-04 05:00:00,False,False,publishing/translations,publishing,translations
Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863.0,failed,18,US,USD,2021-04-10 05:00:00,2021-04-25 05:00:00,False,False,publishing/translations,publishing,translations
Perez Group,Cross-platform tertiary hub,63400.0,197728.0,successful,2038,US,USD,2021-05-01 05:00:00,2021-11-03 05:00:00,True,True,publishing/translations,publishing,translations
"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372.0,failed,513,US,USD,2020-12-17 06:00:00,2021-05-27 05:00:00,False,False,publishing/translations,publishing,translations
"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,136156.0,successful,1297,DK,DKK,2020-10-28 05:00:00,2021-08-14 05:00:00,True,False,publishing/translations,publishing,translations
"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10723.0,successful,165,DK,DKK,2021-02-01 06:00:00,2021-05-29 05:00:00,False,False,publishing/translations,publishing,translations
"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13835.0,successful,182,US,USD,2020-11-02 06:00:00,2021-09-04 05:00:00,False,False,publishing/translations,publishing,translations
Black-Graham,Operative hybrid utilization,145000.0,6631.0,failed,130,US,USD,2021-09-17 05:00:00,2021-10-03 05:00:00,False,False,publishing/translations,publishing,translations
"Mason, Case and May",Optimized content-based collaboration,5700.0,6800.0,successful,155,US,USD,2021-04-18 05:00:00,2021-11-16 06:00:00,False,False,publishing/translations,publishing,translations
Hernandez Inc,Versatile dedicated migration,2400.0,11990.0,successful,226,US,USD,2021-06-12 05:00:00,2021-08-18 05:00:00,False,False,publishing/translations,publishing,translations
"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,74073.0,failed,842,US,USD,2021-11-15 06:00:00,2021-12-07 06:00:00,False,True,publishing/translations,publishing,translations
"Caldwell, Velazquez and Wilson",Monitored impactful analyzer,5500.0,11904.0,successful,163,US,USD,2020-10-09 05:00:00,2021-05-23 05:00:00,False,True,games/video games,games,video games
Schroeder Ltd,Progressive needs-based focus group,3500.0,10850.0,successful,226,GB,GBP,2020-11-25 06:00:00,2021-02-05 06:00:00,False,False,games/video games,games,video games
"Bridges, Freeman and Kim",Cross-group multi-state task-force,2900.0,6243.0,successful,201,US,USD,2021-07-23 05:00:00,2021-12-04 06:00:00,False,False,games/video games,games,video games
"Sutton, Barrett and Tucker",Cross-platform needs-based approach,1100.0,7012.0,successful,127,US,USD,2021-06-26 05:00:00,2021-10-21 05:00:00,False,False,games/video games,games,video games
Porter-George,Reactive content-based framework,1000.0,14973.0,successful,180,GB,GBP,2020-10-09 05:00:00,2021-11-11 06:00:00,False,True,games/video games,games,video games
"Santos, Bell and Lloyd",Object-based analyzing knowledge user,20000.0,51775.0,successful,498,CH,CHF,2020-08-05 05:00:00,2021-05-15 05:00:00,False,True,games/video games,games,video games
"Arias, Allen and Miller",Seamless transitional portal,97800.0,32951.0,failed,1220,AU,AUD,2021-02-14 06:00:00,2021-11-03 05:00:00,False,False,games/video games,games,video games
Brown-Brown,Multi-lateral homogeneous success,45300.0,99361.0,successful,903,US,USD,2020-06-21 05:00:00,2021-04-14 05:00:00,False,False,games/video games,games,video games
"Miranda, Hall and Mcgrath",Progressive value-added ability,2400.0,10084.0,successful,101,US,USD,2021-01-25 06:00:00,2021-06-15 05:00:00,False,False,games/video games,games,video games
Mendoza-Parker,Enterprise-wide motivating matrices,7500.0,8181.0,successful,149,IT,EUR,2020-06-16 05:00:00,2021-06-28 05:00:00,False,True,games/video games,games,video games
"Sawyer, Horton and Williams",Triple-buffered 4thgeneration toolset,173900.0,47260.0,canceled,1890,US,USD,2021-10-07 05:00:00,2021-10-13 05:00:00,False,False,games/video games,games,video games
Fields Ltd,Front-line foreground project,5500.0,5324.0,failed,133,US,USD,2021-05-23 05:00:00,2021-06-21 05:00:00,False,True,games/video games,games,video games
"Velazquez, Hunt and Ortiz",Switchable zero tolerance website,7800.0,1586.0,failed,16,US,USD,2021-03-28 05:00:00,2021-04-23 05:00:00,False,False,games/video games,games,video games
Willis and Sons,Fundamental incremental database,93800.0,21477.0,live,211,US,USD,2021-04-06 05:00:00,2021-06-16 05:00:00,False,False,games/video games,games,video games
"Berger, Johnson and Marshall",Devolved exuding emulation,197600.0,82959.0,failed,830,US,USD,2020-12-12 06:00:00,2021-06-18 05:00:00,False,False,games/video games,games,video games
"Perez, Davis and Wilson",Implemented tangible algorithm,2300.0,4253.0,successful,41,US,USD,2020-10-20 05:00:00,2021-08-25 05:00:00,False,False,games/video games,games,video games
Price and Sons,Object-based demand-driven strategy,89900.0,45384.0,failed,605,US,USD,2021-10-09 05:00:00,2021-11-29 06:00:00,False,True,games/video games,games,video games
Cuevas-Morales,Public-key coherent ability,900.0,8703.0,successful,86,DK,DKK,2020-11-02 06:00:00,2021-04-07 05:00:00,False,False,games/video games,games,video games
Johnson Inc,Reduced context-sensitive complexity,1300.0,6889.0,successful,186,AU,AUD,2020-06-01 05:00:00,2021-03-30 05:00:00,False,True,games/video games,games,video games
Williams-Walsh,Organized explicit core,9100.0,12678.0,successful,239,US,USD,2020-06-26 05:00:00,2021-02-13 06:00:00,False,True,games/video games,games,video games
Gallegos Inc,Seamless logistical encryption,5100.0,574.0,failed,9,US,USD,2020-04-29 05:00:00,2021-04-04 05:00:00,False,False,games/video games,games,video games
Berry-Richardson,Automated zero tolerance implementation,186700.0,178338.0,live,3640,CH,CHF,2020-05-28 05:00:00,2021-05-29 05:00:00,False,False,games/video games,games,video games
"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900.0,13864.0,failed,180,US,USD,2021-01-28 06:00:00,2021-08-11 05:00:00,False,False,games/video games,games,video games
Pineda Ltd,Cross-group global system engine,8700.0,4531.0,failed,42,US,USD,2020-08-11 05:00:00,2021-10-08 05:00:00,False,True,games/video games,games,video games
Jensen LLC,Realigned dedicated system engine,600.0,6226.0,successful,102,US,USD,2020-10-27 05:00:00,2021-09-11 05:00:00,False,False,games/video games,games,video games
Robinson Group,Switchable reciprocal middleware,98700.0,87448.0,failed,2915,US,USD,2021-01-25 06:00:00,2021-11-24 06:00:00,False,False,games/video games,games,video games
Smith-Kennedy,Virtual heuristic hub,48300.0,16592.0,failed,210,IT,EUR,2021-08-21 05:00:00,2021-11-19 06:00:00,False,True,games/video games,games,video games
Johnson-Morales,Devolved 24hour forecast,125600.0,109106.0,failed,3410,US,USD,2021-01-26 06:00:00,2021-01-30 06:00:00,False,False,games/video games,games,video games
"Page, Holt and Mack",Fundamental methodical emulation,92500.0,71320.0,failed,679,US,USD,2021-08-01 05:00:00,2021-10-14 05:00:00,False,True,games/video games,games,video games
Buckley Group,Diverse high-level attitude,3200.0,7661.0,successful,68,US,USD,2020-11-29 06:00:00,2021-03-01 06:00:00,False,False,games/video games,games,video games
Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4509.0,failed,47,US,USD,2021-02-02 06:00:00,2021-09-26 05:00:00,True,False,games/video games,games,video games
Brady Ltd,Open-source reciprocal standardization,4900.0,2505.0,failed,31,US,USD,2020-09-28 05:00:00,2021-03-31 05:00:00,False,True,games/video games,games,video games
Bryant-Pope,Networked intangible help-desk,38200.0,121950.0,successful,3934,US,USD,2021-02-04 06:00:00,2021-08-06 05:00:00,False,False,games/video games,games,video games
"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,3839.0,failed,67,US,USD,2020-09-14 05:00:00,2021-04-07 05:00:00,False,True,games/video games,games,video games
"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8641.0,successful,92,US,USD,2021-08-10 05:00:00,2021-08-20 05:00:00,False,False,games/video games,games,video games
Vega Group,Synchronized regional synergy,75100.0,112272.0,successful,1782,US,USD,2021-04-15 05:00:00,2021-10-08 05:00:00,False,True,games/mobile games,games,mobile games
Hogan Ltd,Stand-alone mission-critical moratorium,9600.0,9216.0,failed,115,US,USD,2021-05-10 05:00:00,2021-12-17 06:00:00,False,False,games/mobile games,games,mobile games
Johnson-Lee,Intuitive exuding process improvement,60900.0,102751.0,successful,943,US,USD,2020-08-07 05:00:00,2021-06-15 05:00:00,False,False,games/mobile games,games,mobile games
Hoffman-Howard,Extended encompassing application,85600.0,165798.0,successful,2551,US,USD,2020-12-19 06:00:00,2021-03-10 06:00:00,False,True,games/mobile games,games,mobile games
Roberts and Sons,Streamlined holistic knowledgebase,6200.0,13103.0,successful,218,AU,AUD,2020-11-03 06:00:00,2021-08-02 05:00:00,False,False,games/mobile games,games,mobile games
Mcmillan Group,Advanced cohesive Graphic Interface,153700.0,55536.0,live,1111,US,USD,2021-03-22 05:00:00,2021-12-29 06:00:00,False,False,games/mobile games,games,mobile games
Wang-Rodriguez,Total multimedia website,188800.0,57734.0,failed,535,US,USD,2021-10-13 05:00:00,2021-11-02 05:00:00,False,False,games/mobile games,games,mobile games
"Young, Gilbert and Escobar",Networked didactic time-frame,151300.0,57034.0,failed,1296,US,USD,2020-10-11 05:00:00,2021-06-07 05:00:00,False,False,games/mobile games,games,mobile games
"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000.0,43086.0,failed,395,IT,EUR,2020-09-17 05:00:00,2021-05-25 05:00:00,False,False,games/mobile games,games,mobile games
Nelson-Valdez,Open-source 4thgeneration open system,145600.0,141822.0,failed,2955,US,USD,2020-02-14 06:00:00,2021-04-06 05:00:00,False,True,games/mobile games,games,mobile games
"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,28870.0,failed,656,US,USD,2021-06-16 05:00:00,2021-08-03 05:00:00,False,False,games/mobile games,games,mobile games
Dawson-Tyler,Optional 6thgeneration access,193200.0,97369.0,failed,1596,US,USD,2020-12-08 06:00:00,2021-07-28 05:00:00,False,False,games/mobile games,games,mobile games
Freeman-Ferguson,Profound full-range open system,7800.0,4275.0,failed,78,US,USD,2021-02-10 06:00:00,2021-04-14 05:00:00,False,True,games/mobile games,games,mobile games
Maldonado-Gonzalez,Digitized client-driven database,3100.0,10085.0,successful,134,US,USD,2021-08-23 05:00:00,2022-01-10 06:00:00,False,False,photography/photography books,photography,photography books
"White, Torres and Bishop",Multi-layered dynamic protocol,9700.0,14606.0,successful,170,US,USD,2021-02-25 06:00:00,2021-03-31 05:00:00,False,False,photography/photography books,photography,photography books
"Robinson, Lopez and Christensen",Organic next generation protocol,5400.0,6351.0,successful,67,US,USD,2020-10-07 05:00:00,2021-10-17 05:00:00,False,False,photography/photography books,photography,photography books
"Stanton, Neal and Rodriguez",Polarized uniform software,2600.0,9562.0,successful,94,IT,EUR,2020-07-19 05:00:00,2021-02-28 06:00:00,False,False,photography/photography books,photography,photography books
Curtis-Curtis,User-friendly reciprocal initiative,4200.0,2212.0,failed,30,AU,AUD,2021-04-20 05:00:00,2021-10-14 05:00:00,False,False,photography/photography books,photography,photography books
